Utilization Type	State	Labeler Code	Product Code	Package Size	Year	Quarter	NDC	Product Name	Units 	Prescriptions	Total Amount
MCOU	NY	16729	43	1	2018	1	16729004301	TACROLIMUS	"44,457.60"	865	"497,042.66"
FFSU	NY	67877	247	10	2018	1	67877024710	QUETIAPINE	"11,522"	268	"3,983.46"
FFSU	NY	61958	602	1	2018	1	61958060201	EMTRIVA OR			
MCOU	NY	52652	3001	1	2018	1	52652300101	QBRELIS (L	"1,650"	14	"5,349.39"
MCOU	NY	60793	146	1	2018	1	60793014601	SONATA TAB			
FFSU	NY	69097	863	17	2018	1	69097086317	ZOLMITRIPT			
MCOU	NY	52544	247	28	2018	1	52544024728	MONONESSA	"27,640"	957	"9,934.46"
FFSU	NY	63323	276	2	2018	1	63323027602	HEPARIN SO	11.7	117	"33,409.16"
FFSU	NY	93	4405	5	2018	1	93440505	CLOZAPINE	"19,685"	516	"45,356.21"
FFSU	NY	78	468	15	2018	1	78046815	EXJADE TAB			
FFSU	NY	16714	396	3	2018	1	16714039603	CEFPROZIL			
FFSU	NY	43547	383	50	2018	1	43547038350	GABAPENTIN	"4,497"	42	381.51
MCOU	NY	135	226	2	2018	1	135022602	NICORETTE			
FFSU	NY	944	2512	2	2018	1	944251202	HYQVIA 10			
FFSU	NY	69097	862	83	2018	1	69097086283	CALCIUM AC	"78,383"	472	"20,190.67"
MCOU	NY	64842	1025	2	2018	1	64842102502	LONSURF 15			
MCOU	NY	62559	159	1	2018	1	62559015901	FLUVOXAMIN	"14,063"	324	"4,281.88"
MCOU	NY	29300	140	1	2018	1	29300014001	DIVALPROEX	"38,693"	618	"13,515.34"
FFSU	NY	54	4527	25	2018	1	54452725	LITHIUM CA	"40,607"	493	"8,521.63"
MCOU	NY	781	5388	92	2018	1	781538892	ATORVASTAT	"6,360"	208	"2,307.04"
MCOU	NY	64720	405	10	2018	1	64720040510	METHYLPHEN	701	25	"3,366.97"
MCOU	NY	43547	342	50	2018	1	43547034250	RISPERIDON	"38,623"	997	"4,327.67"
MCOU	NY	591	800	1	2018	1	591080001	HYDROXYZIN	"6,585"	120	473.33
FFSU	NY	378	73	1	2018	1	378007301	PERPHENAZI			
MCOU	NY	62011	67	2	2018	1	62011006702	HEALTH MAR	"3,370"	113	"1,293.24"
FFSU	NY	67877	320	5	2018	1	67877032005	IBUPROFEN	"63,870"	"1,499"	"11,233.69"
FFSU	NY	713	656	60	2018	1	713065660	CLOBETASOL			
MCOU	NY	54	395	22	2018	1	54039522	DUTASTERID			
FFSU	NY	51672	1321	3	2018	1	51672132103	HALOBETASO			
MCOU	NY	55111	662	30	2018	1	55111066230	ROPINIROLE			
MCOU	NY	45802	466	11	2018	1	45802046611	ECONAZOLE	"6,760.00"	159	"10,324.09"
MCOU	NY	65862	32	30	2018	1	65862003230	MIRTAZAPIN			
MCOU	NY	33342	144	9	2018	1	33342014409	ZIPRASIDON	"2,996"	67	"4,206.81"
MCOU	NY	54	220	31	2018	1	54022031	QUETIAPINE	"5,239"	130	667.83
MCOU	NY	51079	685	20	2018	1	51079068520	ATENOLOL 1	810	28	54.94
MCOU	NY	115	4422	1	2018	1	115442201	DANTROLENE	"2,460"	30	"2,414.05"
FFSU	NY	55111	654	1	2018	1	55111065401	SIROLIMUS			
MCOU	NY	781	3207	95	2018	1	781320795	CEFTRIAXON	212.5	94	"5,572.74"
MCOU	NY	132	79	12	2018	1	132007912	GLYCERIN S			
MCOU	NY	37205	837	15	2018	1	37205083715	OMEPRAZOLE	"3,914"	110	"1,770.37"
FFSU	NY	832	1024	50	2018	1	832102450	BACLOFEN 1	"44,998.50"	566	"8,420.52"
MCOU	NY	67979	500	1	2018	1	67979050001	VANTAS (HI			
FFSU	NY	53746	178	5	2018	1	53746017805	METFORMIN	"25,685"	368	"2,580.67"
MCOU	NY	13533	631	10	2018	1	13533063110	HYPERRHO-D			
FFSU	NY	65162	896	9	2018	1	65162089609	ARIPIPRAZO	"1,485"	47	"3,524.72"
FFSU	NY	55150	125	2	2018	1	55150012502	ONDANSETRO			
MCOU	NY	68462	397	90	2018	1	68462039790	OMEPRAZOLE	"16,476"	559	"2,476.19"
FFSU	NY	536	1362	34	2018	1	536136234	NICOTINE G			
FFSU	NY	69097	899	15	2018	1	69097089915	ATORVASTAT	"4,620"	126	"1,222.48"
FFSU	NY	16714	484	2	2018	1	16714048402	DIVALPROEX	"2,533"	34	"1,278.62"
MCOU	NY	185	39	1	2018	1	185003901	NALTREXONE			
MCOU	NY	57664	656	88	2018	1	57664065688	PINDOLOL T			
FFSU	NY	603	5372	21	2018	1	603537221	PRIMIDONE	"3,438"	51	782.03
MCOU	NY	65862	477	5	2018	1	65862047705	RAMIPRIL C	"47,286"	"1,324"	"6,153.99"
FFSU	NY	49348	790	72	2018	1	49348079072	ATHLETE'S	"1,740"	43	747.16
FFSU	NY	641	400	12	2018	1	641040012	HEPARIN 50	"1,489"	59	"1,787.30"
FFSU	NY	310	6540	4	2018	1	310654004	BYDUREON B			
MCOU	NY	36800	825	29	2018	1	36800082529	MICONAZOLE			
FFSU	NY	597	141	30	2018	1	597014130	GILOTRIF 2			
MCOU	NY	49348	572	36	2018	1	49348057236	NICOTINE T	"16,860"	130	"3,496.80"
MCOU	NY	65162	762	11	2018	1	65162076211	WARFARIN S	"1,190"	33	174.28
MCOU	NY	378	6993	93	2018	1	378699393	LEVALBUTER	"1,248.60"	15	"3,330.54"
MCOU	NY	61442	323	1	2018	1	61442032301	CLONIDINE	"6,109"	105	459.41
FFSU	NY	172	5728	70	2018	1	172572870	FAMOTIDINE	"4,591"	101	833.79
MCOU	NY	68462	406	10	2018	1	68462040610	INDOMETHAC	"1,024"	23	100.16
MCOU	NY	53489	146	5	2018	1	53489014605	SULFAMETHO	"23,383"	"1,185"	"1,975.87"
MCOU	NY	68382	644	6	2018	1	68382064406	OLMESARTAN			
FFSU	NY	69315	906	5	2018	1	69315090605	LORAZEPRAM	"2,430"	42	320.62
FFSU	NY	50222	203	30	2018	1	50222020330	PROTOPIC 0			
MCOU	NY	59385	27	60	2018	1	59385002760	BELBUCA 90			
MCOU	NY	93	1720	1	2018	1	93172001	WARFARIN S	"21,985"	764	"4,634.41"
FFSU	NY	185	144	60	2018	1	185014460	AMIODARONE	"3,036.50"	79	764.87
FFSU	NY	25021	815	67	2018	1	25021081567	LEUCOVORIN	86.5	29	929.38
FFSU	NY	603	2433	21	2018	1	603243321	BENZTROPIN	"13,630"	281	"2,731.09"
MCOU	NY	65862	193	99	2018	1	65862019399	FLUOXETINE	"280,356"	"6,751"	"13,418.42"
MCOU	NY	132	202	20	2018	1	132020220	PEDIA LAX	"12,741.37"	42	235.59
MCOU	NY	228	4323	11	2018	1	228432311	MORPHINE S	"1,890"	25	"3,159.85"
MCOU	NY	65162	101	50	2018	1	65162010150	GABAPENTIN	"243,022"	"2,855"	"12,805.02"
FFSU	NY	68001	225	0	2018	1	68001022500	ISOSORBIDE	"1,068"	18	629.07
MCOU	NY	69	469	3	2018	1	69046903	CHANTIX (V	"293,355"	"5,239"	"2,049,336.45"
FFSU	NY	591	5883	1	2018	1	591588301	METHYLPHEN	"3,458"	63	"1,668.19"
FFSU	NY	55111	532	1	2018	1	55111053201	DIVALPROEX	"203,862"	853	"96,657.95"
FFSU	NY	58657	640	50	2018	1	58657064050	METFORMIN			
FFSU	NY	64720	239	10	2018	1	64720023910	METHYLPHEN	"3,404"	54	"1,937.03"
MCOU	NY	62756	260	2	2018	1	62756026002	ZONISAMIDE	"36,410"	454	"6,057.30"
MCOU	NY	42794	18	2	2018	1	42794001802	LIOTHYRONI	"56,896"	"1,097"	"17,642.73"
FFSU	NY	6	3603	60	2018	1	6360360	ISENTRESS	23	20	"8,353.74"
MCOU	NY	53489	479	5	2018	1	53489047905	SULINDAC 2			
MCOU	NY	59762	6722	1	2018	1	59762672201	AMLODIPINE			
MCOU	NY	536	4088	88	2018	1	536408888	CETIRIZINE	"1,410"	51	115.53
MCOU	NY	93	7207	56	2018	1	93720756	MIRTAZAPIN	"194,496"	"6,488"	"39,634.62"
MCOU	NY	51862	7	6	2018	1	51862000706	MICROGESTI	"19,047"	884	"10,790.66"
MCOU	NY	53489	329	5	2018	1	53489032905	SPIRONOLAC	"3,052"	88	"1,445.12"
MCOU	NY	10370	221	11	2018	1	10370022111	TRAMADOL H	"1,138"	34	"2,180.26"
MCOU	NY	16714	709	1	2018	1	16714070901	MIRTAZAPIN	"7,742"	263	"2,384.90"
FFSU	NY	378	1062	1	2018	1	378106201	GUANFACINE	"5,694"	169	"3,371.91"
FFSU	NY	487	9801	1	2018	1	487980101	IPRATROPIU	"15,332.50"	310	"3,724.40"
FFSU	NY	51672	1292	6	2018	1	51672129206	HYDROCORTI	"1,485"	33	"5,115.11"
MCOU	NY	52817	182	10	2018	1	52817018210	CLONIDINE	"24,092"	476	"1,627.42"
MCOU	NY	54838	512	40	2018	1	54838051240	DOXEPIN HY			
FFSU	NY	591	5555	10	2018	1	591555510	PROPRANOLO	"6,213"	96	"1,873.22"
MCOU	NY	299	5908	25	2018	1	299590825	EPIDUO PUM			
MCOU	NY	64380	723	4	2018	1	64380072304	CALCITRIOL	"2,990"	83	989.49
MCOU	NY	69097	866	85	2018	1	69097086685	RIZATRIPTA	"4,864"	466	"8,167.95"
FFSU	NY	603	2406	21	2018	1	603240621	BACLOFEN 1	"39,709"	416	"5,135.90"
MCOU	NY	57664	345	88	2018	1	57664034588	CLOZAPINE	"10,220"	234	"3,716.10"
MCOU	NY	51991	362	78	2018	1	51991036278	RIZATRIPTA	967	94	"1,727.69"
MCOU	NY	31722	207	1	2018	1	31722020701	CITALOPRAM			
FFSU	NY	62332	100	31	2018	1	62332010031	ARIPIPRAZO	424	15	822.72
MCOU	NY	228	2803	11	2018	1	228280311	SPIRONOLAC	"43,064"	"1,231"	"2,465.15"
FFSU	NY	59212	3	1	2018	1	59212000301	DYRENIUM 1			
FFSU	NY	25021	108	69	2018	1	25021010869	CEFTRIAXON	26.8	14	473.19
FFSU	NY	259	1605	1	2018	1	259160501	XEOMIN			
FFSU	NY	93	3012	1	2018	1	93301201	CLOZAPINE			
MCOU	NY	13668	324	30	2018	1	13668032430	AMLO+OLME			
FFSU	NY	68462	393	1	2018	1	68462039301	RALOXIFENE			
FFSU	NY	65862	149	30	2018	1	65862014930	FINASTERID	870	19	202.64
FFSU	NY	406	484	1	2018	1	406048401	CODEINE PH	"2,146"	71	596.53
FFSU	NY	378	835	34	2018	1	378083534	AMOX/CLAVU			
FFSU	NY	603	2109	34	2018	1	603210934	AMLODIPINE	"17,856"	527	"3,444.96"
MCOU	NY	39822	4000	1	2018	1	39822400001	LEVETIRACE			
MCOU	NY	16714	692	11	2018	1	16714069211	FLUCONAZOL	"10,074"	"6,114"	"15,698.11"
FFSU	NY	68180	449	1	2018	1	68180044901	QUETIAPINE	945	21	324.19
FFSU	NY	23	798	15	2018	1	23079815	REFRESH TE	"198,360"	"9,168"	"97,880.90"
MCOU	NY	378	1823	10	2018	1	378182310	LEVOTHYROX	"19,013"	627	"6,403.77"
FFSU	NY	338	49	2	2018	1	338004902	SODIUM CHL	"163,280.25"	727	"112,609.12"
MCOU	NY	472	730	63	2018	1	472073063	MICONAZOLE	"3,600"	80	297.86
FFSU	NY	63304	626	1	2018	1	63304062601	FUROSEMIDE			
MCOU	NY	62756	710	86	2018	1	62756071086	TOPIRAMATE	"9,015"	172	803.48
MCOU	NY	264	1510	32	2018	1	264151032	5% DEXTROS	"8,800"	48	"277,614.31"
FFSU	NY	409	6534	1	2018	1	409653401	VANCOMYCIN			
MCOU	NY	338	3991	1	2018	1	338399101	IFEX INFEC	13.336	12	"3,338.54"
MCOU	NY	93	7115	98	2018	1	93711598	PAROXETINE			
MCOU	NY	168	310	2	2018	1	168031002	DESONIDE L	767	12	"1,940.02"
MCOU	NY	46	1104	81	2018	1	46110481	PREMARIN T	"15,560"	350	"81,576.23"
MCOU	NY	36800	419	26	2018	1	36800041926	GUAIFENESI			
MCOU	NY	4	6940	3	2018	1	4694003	CYTOVENE V			
MCOU	NY	68382	183	14	2018	1	68382018314	BUSPIRONE	"65,180"	"1,107"	"64,864.54"
MCOU	NY	68462	395	1	2018	1	68462039501	OMEPRAZOLE	813	26	226.89
MCOU	NY	591	3206	30	2018	1	591320630	PIOGLITAZO	"3,870"	129	"2,204.05"
MCOU	NY	603	3855	25	2018	1	603385525	HYDROCHLOR			
MCOU	NY	68180	512	2	2018	1	68180051202	LISINOPRIL	"196,522"	"6,444"	"3,400.25"
MCOU	NY	143	1445	1	2018	1	143144501	PHENOBARBI			
FFSU	NY	93	2060	98	2018	1	93206098	FENOFIBRAT	"2,235"	68	"1,241.42"
MCOU	NY	487	9501	25	2018	1	487950125	ALBUTEROL	"5,826,791.31"	"43,147"	"433,097.77"
FFSU	NY	49884	277	11	2018	1	49884027711	OLANZAPINE			
FFSU	NY	62332	12	31	2018	1	62332001231	VENLAFAXIN			
MCOU	NY	409	7241	10	2018	1	409724110	EPINEPHRIN			
MCOU	NY	65862	76	1	2018	1	65862007601	CIPROFLOXA	"13,312"	"1,123"	"2,230.66"
FFSU	NY	68645	544	59	2018	1	68645054459	METFORMIN			
MCOU	NY	51079	539	3	2018	1	51079053903	REPAGLINID			
MCOU	NY	57237	90	1	2018	1	57237009001	TRANDOLAPR			
FFSU	NY	591	463	10	2018	1	591046310	METOPROLOL	"2,760"	39	279.65
MCOU	NY	224	1801	84	2018	1	224180184	KONSYL 6GM			
MCOU	NY	54	264	24	2018	1	54026424	HYDROMORPH			
MCOU	NY	591	3221	26	2018	1	591322126	TESTOSTERO	210.495	65	"4,490.63"
FFSU	NY	13668	134	1	2018	1	13668013401	FELODIPINE	990	25	318.18
FFSU	NY	93	7678	6	2018	1	93767806	PIOGLITAZO			
MCOU	NY	93	7693	98	2018	1	93769398	AMLODIPINE			
FFSU	NY	378	1425	93	2018	1	378142593	OLMESARTAN			
MCOU	NY	65162	643	10	2018	1	65162064310	FLECAINIDE	"2,502"	50	"1,361.21"
MCOU	NY	6	221	54	2018	1	6022154	JANUVIA 25	"6,913"	238	"96,143.53"
FFSU	NY	781	5702	10	2018	1	781570210	LOSARTAN 1	"1,380"	46	307.26
MCOU	NY	10019	936	1	2018	1	10019093601	AMERINET C			
FFSU	NY	10702	3	1	2018	1	10702000301	PROMETHAZI	854	22	176.67
FFSU	NY	59746	245	1	2018	1	59746024501	LAMOTRIGIN	"6,407"	63	648.05
FFSU	NY	185	448	1	2018	1	185044801	METAXALONE	908.5	13	"2,635.21"
FFSU	NY	904	6408	80	2018	1	904640880	DONEPEZIL			
MCOU	NY	472	163	15	2018	1	472016315	NYSTATIN C	"9,285"	457	"5,055.20"
FFSU	NY	378	3612	1	2018	1	378361201	LIOTHYRONI			
MCOU	NY	63323	543	2	2018	1	63323054302	HEPARIN SO			
MCOU	NY	64764	337	60	2018	1	64764033760	KAZANO 12.			
MCOU	NY	24208	446	5	2018	1	24208044605	BESIVANCE	175	35	"5,306.18"
FFSU	NY	378	6510	91	2018	1	378651091	LOVASTATIN			
FFSU	NY	66220	719	30	2018	1	66220071930	KRISTALOSE	"22,870"	63	"15,970.53"
FFSU	NY	378	5050	5	2018	1	378505005	TEMAZEPAM			
MCOU	NY	51660	939	90	2018	1	51660093990	CETIRIZINE	"1,574"	53	72.08
FFSU	NY	54	77	29	2018	1	54007729	TORSEMIDE			
FFSU	NY	76388	880	25	2018	1	76388088025	TABLOID  T			
FFSU	NY	55111	154	30	2018	1	55111015430	ONDANSETRO	"3,118"	98	"1,018.78"
MCOU	NY	62756	146	86	2018	1	62756014686	RIVASTIGMI			
MCOU	NY	68462	455	94	2018	1	68462045594	CICLOPIROX	"88,117.47"	899	"127,975.59"
MCOU	NY	45802	54	35	2018	1	45802005435	TRIAMCINOL	"55,597"	"1,839"	"9,594.41"
FFSU	NY	603	5763	32	2018	1	603576332	SPIRONOLAC	"2,489"	71	558.5
MCOU	NY	68382	67	5	2018	1	68382006705	SIMVASTATI	"11,730"	384	846.5
MCOU	NY	904	7704	70	2018	1	904770470	ASPIR-LOW	"62,035"	"2,035"	868.71
FFSU	NY	172	4365	70	2018	1	172436570	LABETALOL			
MCOU	NY	904	6289	9	2018	1	904628909	SENNA SYRU	"47,530"	245	"2,167.25"
MCOU	NY	603	4982	21	2018	1	603498221	OXYCODONE/	"17,026"	191	"8,779.78"
FFSU	NY	54	279	3	2018	1	54027903	NARATRIPTA			
MCOU	NY	63323	378	5	2018	1	63323037805	OCTREOTIDE	23	16	"3,906.11"
MCOU	NY	55566	5061	1	2018	1	55566506101	DESMOPRESS			
MCOU	NY	24208	299	15	2018	1	24208029915	LOTEMAX (L			
FFSU	NY	47335	1	88	2018	1	47335000188	CDLD & ENT			
MCOU	NY	555	1009	16	2018	1	555100916	CLONIDINE			
MCOU	NY	51645	716	10	2018	1	51645071610	ASPIRIN 32			
FFSU	NY	51672	4017	1	2018	1	51672401701	ETODOLAC 3			
FFSU	NY	378	5525	1	2018	1	378552501	ROPINIROLE			
MCOU	NY	68180	513	9	2018	1	68180051309	LISINOPRIL	"4,236"	141	104.02
FFSU	NY	17772	104	15	2018	1	17772010415	TROKENDI X			
MCOU	NY	68382	659	6	2018	1	68382065906	PYRIDOSTIG	"7,200"	62	"3,717.70"
MCOU	NY	64380	741	8	2018	1	64380074108	BUSPIRONE	"6,597"	106	289.37
MCOU	NY	44087	6	7	2018	1	44087000607	SEROSTIM	"1,239"	47	"598,088.71"
FFSU	NY	54	223	21	2018	1	54022321	QUETIAPINE	"2,449"	57	909.4
FFSU	NY	54	4742	25	2018	1	54474225	PREDNISONE	"4,280"	83	799.66
MCOU	NY	378	6961	12	2018	1	378696112	GLATIRAMER	"4,896"	408	"1,980,148.06"
FFSU	NY	69	809	1	2018	1	69080901	INFLECTRA			
MCOU	NY	68382	334	1	2018	1	68382033401	TRAMADOL H			
FFSU	NY	50474	570	66	2018	1	50474057066	BRIVIACT (	"4,380"	49	"75,772.14"
MCOU	NY	67877	218	10	2018	1	67877021810	METFORMIN	"17,698"	305	436.73
MCOU	NY	53489	551	1	2018	1	53489055101	PROPAFENON	"5,841"	70	"1,205.08"
MCOU	NY	13668	202	30	2018	1	13668020230	DARIFFENAC			
MCOU	NY	143	1174	1	2018	1	143117401	CAPTOPRIL	402	14	722.35
MCOU	NY	93	1060	1	2018	1	93106001	SOTALOL HC	"8,490"	137	"2,035.25"
MCOU	NY	93	8940	1	2018	1	93894001	ACYCLOVIR	"7,315"	135	652.3
FFSU	NY	63739	701	10	2018	1	63739070110	MELOXICAM			
MCOU	NY	65162	372	10	2018	1	65162037210	OXYBUTYNIN	"38,317"	"1,197"	"21,902.79"
FFSU	NY	68682	102	30	2018	1	68682010230	OMEPRAZOLE			
MCOU	NY	63868	257	10	2018	1	63868025710	NATURAL VE	"4,725"	85	83.76
MCOU	NY	378	5613	5	2018	1	378561305	LEVETIRACE			
MCOU	NY	15054	1120	3	2018	1	15054112003	SOMATULINE	24.16	56	"655,522.54"
MCOU	NY	47335	321	86	2018	1	47335032186	MEMANTINE	"4,512"	86	"3,764.42"
MCOU	NY	527	2601	43	2018	1	527260143	METOPROLOL	"228,674"	"6,553"	"54,632.12"
FFSU	NY	23	3670	90	2018	1	23367090	ACZONE 5%			
MCOU	NY	378	2045	1	2018	1	378204501	TACROLIMUS	"1,530"	30	"1,552.32"
FFSU	NY	456	1405	63	2018	1	456140563	BYSTOLIC 5			
FFSU	NY	113	179	80	2018	1	113017980	EXTRA STRE			
MCOU	NY	955	1722	50	2018	1	955172250	DOXERCALCI			
MCOU	NY	378	735	93	2018	1	378073593	FLUOXETINE	"16,667"	427	"38,450.19"
FFSU	NY	409	1207	25	2018	1	409120725	GENTAMICIN			
FFSU	NY	781	6022	46	2018	1	781602246	CLARITHROM			
FFSU	NY	74	9296	19	2018	1	74929619	SYNTHROID	879	21	"1,070.20"
MCOU	NY	60505	169	7	2018	1	60505016907	PRAVASTATI	"59,080"	"1,948"	"16,301.74"
MCOU	NY	9	5137	1	2018	1	9513701	ZYVOX IV S			
MCOU	NY	63868	338	24	2018	1	63868033824	ANTI-DIARR			
MCOU	NY	50383	781	30	2018	1	50383078130	LIDOCAINE			
FFSU	NY	574	2002	16	2018	1	574200216	KIONEX SOD	"17,386"	38	"2,636.23"
FFSU	NY	71	1018	68	2018	1	71101868	LYRICA (PR	"9,541"	171	"69,900.64"
MCOU	NY	70000	116	1	2018	1	70000011601	LDR NICOTI	"1,900"	24	273.01
FFSU	NY	57237	162	1	2018	1	57237016201	OMEPRAZOLE	744	25	172.72
FFSU	NY	33342	110	10	2018	1	33342011010	MONTELUKAS	960	32	315.72
FFSU	NY	16252	598	1	2018	1	16252059801	LAMOTRIGIN			
MCOU	NY	16729	279	10	2018	1	16729027910	ARIPIPRAZO	"13,878"	462	"59,274.93"
FFSU	NY	904	6292	61	2018	1	904629261	ATORVASTAT			
MCOU	NY	64380	779	6	2018	1	64380077906	METRONIDAZ			
MCOU	NY	76329	1469	1	2018	1	76329146901	NALOXONE H			
FFSU	NY	43386	161	6	2018	1	43386016106	MISOPROSTO	"1,701"	70	"1,625.79"
FFSU	NY	93	318	1	2018	1	93031801	DILTIAZEM	"7,043"	96	"1,242.88"
MCOU	NY	64980	275	3	2018	1	64980027503	VORICONAZO			
MCOU	NY	185	118	5	2018	1	185011805	LABETALOL	"33,145"	440	"13,582.75"
MCOU	NY	135	474	2	2018	1	135047402	NICORETTE			
MCOU	NY	472	402	50	2018	1	472040250	CLOBETASOL	"52,070"	944	"65,107.15"
MCOU	NY	76439	140	11	2018	1	76439014011	LOSARTAN P			
MCOU	NY	54092	519	2	2018	1	54092051902	INTUNIV 4M	"1,650"	55	"15,715.98"
FFSU	NY	49884	830	11	2018	1	49884083011	DILTIAZEM			
FFSU	NY	65162	833	66	2018	1	65162083366	DICLOFENAC	"8,299.93"	67	"2,613.86"
MCOU	NY	51079	563	20	2018	1	51079056320	AMITRIPTYL			
MCOU	NY	16714	457	1	2018	1	16714045701	QUETIAPINE	"25,713"	684	"17,951.91"
FFSU	NY	67457	342	10	2018	1	67457034210	VANCOMYCIN			
MCOU	NY	62756	873	88	2018	1	62756087388	VALPROIC A			
MCOU	NY	54458	862	10	2018	1	54458086210	BENAZEPRIL			
MCOU	NY	832	1081	0	2018	1	832108100	BENZTROPIN	"20,136"	408	"2,278.81"
MCOU	NY	70710	1111	8	2018	1	70710111108	TIZANIDINE	"6,956"	107	"9,146.56"
MCOU	NY	944	2815	1	2018	1	944281501	ARALAST NP			
FFSU	NY	93	4067	10	2018	1	93406710	PRAZOSIN 1			
MCOU	NY	13811	525	1	2018	1	13811052501	TRIPHRO CA	"46,046"	"1,529"	"16,429.71"
MCOU	NY	49348	987	44	2018	1	49348098744	SM COUGH D			
FFSU	NY	42858	803	1	2018	1	42858080301	MORPHINE S	"2,075"	36	"1,648.30"
FFSU	NY	409	3213	12	2018	1	409321312	DIAZEPAM I			
MCOU	NY	378	2203	77	2018	1	378220377	ROSUVASTAT			
FFSU	NY	378	1001	1	2018	1	378100101	THIOTHIXEN			
MCOU	NY	51672	4039	3	2018	1	51672403903	ENALAPRIL	"111,813"	"2,944"	"31,078.70"
MCOU	NY	54	111	25	2018	1	54011125	PERINDOPRI			
MCOU	NY	68462	426	30	2018	1	68462042630	NIZATIDINE	"1,485"	43	911.76
MCOU	NY	93	771	98	2018	1	93077198	PRAVASTATI	"16,897"	533	"4,807.62"
FFSU	NY	49502	101	2	2018	1	49502010102	EPINEPHRIN	666	167	"51,209.76"
FFSU	NY	31722	419	10	2018	1	31722041910	LISINOPRIL			
MCOU	NY	591	5658	1	2018	1	591565801	CYCOBENZAP	"49,556"	"1,158"	"2,078.12"
MCOU	NY	527	586	1	2018	1	527058601	DICYCLOMIN	"44,280"	571	"2,588.31"
MCOU	NY	57237	103	60	2018	1	57237010360	DOXYCYCLIN			
FFSU	NY	55111	264	81	2018	1	55111026481	OLANZAPINE	598	16	681.98
FFSU	NY	68462	161	5	2018	1	68462016105	METFORMIN			
FFSU	NY	781	2103	1	2018	1	781210301	TACROLIMUS	"10,884"	79	"8,124.29"
MCOU	NY	63304	692	5	2018	1	63304069205	CLINDAMYCI	"17,039"	494	"1,706.57"
FFSU	NY	50111	397	1	2018	1	50111039701	HYDRALAZIN	"8,852"	115	"1,328.48"
FFSU	NY	168	56	46	2018	1	168005646	BETAMETH D	"1,470.00"	34	"2,996.16"
MCOU	NY	45802	237	1	2018	1	45802023701	SALICYLIC			
MCOU	NY	47781	229	1	2018	1	47781022901	OXYCODONE	"48,823"	763	"21,715.88"
MCOU	NY	49348	112	13	2018	1	49348011213	SM LORATAD	925	32	41.59
MCOU	NY	54643	5649	1	2018	1	54643564901	INFUVITE A			
MCOU	NY	555	323	2	2018	1	555032302	HYDROXYZIN	"196,194"	"3,146"	"15,549.99"
MCOU	NY	115	2011	2	2018	1	115201102	ORPHEN CIT			
FFSU	NY	9	746	30	2018	1	9074630	DEPO-PROVE	280.416	336	"18,401.65"
MCOU	NY	66993	41	30	2018	1	66993004130	ATOMOXETIN	"4,921"	148	"15,806.65"
MCOU	NY	50111	441	1	2018	1	50111044101	TRAZODONE	"320,796"	"9,292"	"70,761.92"
FFSU	NY	168	263	15	2018	1	168026315	ALCLOMETAS			
MCOU	NY	93	4068	1	2018	1	93406801	PRAZOSIN H	"105,156"	"2,621"	"49,348.99"
MCOU	NY	55111	127	1	2018	1	55111012701	CIPROFLOXA	"55,006"	"3,686"	"6,389.14"
MCOU	NY	603	1542	58	2018	1	603154258	POTASSIUM	"195,115.90"	329	"83,248.40"
MCOU	NY	54	389	25	2018	1	54038925	METHAMPHET			
MCOU	NY	93	8343	5	2018	1	93834305	GLYBURIDE	"12,526"	271	"1,429.94"
MCOU	NY	409	1890	1	2018	1	409189001	MORPHINE S	59.8	171	"137,290.68"
FFSU	NY	54	98	20	2018	1	54009820	OXCARBAZEP	"2,535"	46	726.1
FFSU	NY	185	128	1	2018	1	185012801	BUMETANIDE	774	13	643.13
FFSU	NY	64980	196	1	2018	1	64980019601	BENAZEPRIL			
MCOU	NY	57664	502	18	2018	1	57664050218	TIZANIDINE	"16,586"	299	"3,237.68"
FFSU	NY	409	7953	9	2018	1	409795309	LACTATED R	"29,015"	21	"25,775.86"
MCOU	NY	43386	161	1	2018	1	43386016101	MISOPROSTO	"11,911.80"	"1,012"	"106,752.28"
MCOU	NY	168	99	60	2018	1	168009960	KETOCONAZO	"276,145.45"	"4,474"	"176,462.76"
FFSU	NY	378	4151	5	2018	1	378415105	TRAMADOL H	"1,204"	17	113.03
MCOU	NY	93	7368	10	2018	1	93736810	LOSARTAN P	"27,877"	918	"3,771.81"
MCOU	NY	16714	340	1	2018	1	16714034001	LEVONEST T			
MCOU	NY	186	1990	4	2018	1	186199004	PULMICORT			
FFSU	NY	536	122	85	2018	1	536012285	APAP ORAL	"77,756.50"	340	"2,191.77"
MCOU	NY	536	1049	22	2018	1	536104922	CALCIUM EX	"4,858"	59	123.6
MCOU	NY	67877	124	25	2018	1	67877012425	SSD CREAM	"6,040"	217	"1,161.67"
MCOU	NY	47335	903	88	2018	1	47335090388	QUETIAPINE	"12,145"	336	"3,155.29"
MCOU	NY	68382	544	1	2018	1	68382054401	LANSOPRAZO	600	16	287.39
MCOU	NY	61314	304	10	2018	1	61314030410	ZARXIO 300	204.541	116	"198,181.46"
MCOU	NY	93	2268	5	2018	1	93226805	AMOXICILLI			
MCOU	NY	49884	577	11	2018	1	49884057711	AMLODIPINE	"3,090"	101	"2,842.91"
MCOU	NY	378	2650	10	2018	1	378265010	AMITRIPTYL	"2,739"	76	"1,020.16"
