"UTLIZATION_TYPE","STATE_NAME","LABELER_CODE","PRODUCT_CODE","PACKAGE_SIZE","NDC","YEAR_NUMBER","QUARTER","PRODUCT_NAME","PRESCRIPTIONS","TOTAL_NUMBER","UNITS"
"MCOU","NY",68180,413,9,"68180041309",2018,1,"IRBESARTAN",1080,35,575.36
"FFSU","NY",10370,832,11,"10370083211",2018,1,"DILTIAZEM",,,
"FFSU","NY",409,4882,1,"409488201",2018,1,"LINEZOLID",,,
"MCOU","NY",59212,422,4,"59212042204",2018,1,"DONNATAL E",4708,20,13802.2
"MCOU","NY",378,7004,93,"378700493",2018,1,"PAROXETINE",21116,699,2995.22
"MCOU","NY",62011,153,4,"62011015304",2018,1,"HEALTH MAR",4879,36,142.3
"FFSU","NY",55111,479,1,"55111047901",2018,1,"ZOLPIDEM 1",,,
"MCOU","NY",57664,774,83,"57664077483",2018,1,"AMLODIPINE",,,
"FFSU","NY",904,5811,80,"904581180",2018,1,"LISINOPRIL",,,
"MCOU","NY",43478,242,45,"43478024245",2018,1,"TRETINOIN",7375,165,19331.59
"FFSU","NY",65862,149,1,"65862014901",2018,1,"FINASTERID",,,
"FFSU","NY",65862,656,3,"65862065603",2018,1,"OLANZAPINE",,,
"MCOU","NY",603,4979,28,"603497928",2018,1,"OXYCODONE/",,,
"FFSU","NY",59762,4900,1,"59762490001",2018,1,"SERTRALINE",2970,92,645.47
"MCOU","NY",93,7601,57,"93760157",2018,1,"TEMOZOLOMI",,,
"FFSU","NY",143,3018,10,"143301810",2018,1,"COLCHICINE",,,
"MCOU","NY",66993,463,30,"66993046330",2018,1,"OLANZAPINE",,,
"MCOU","NY",64125,904,5,"64125090405",2018,1,"LORAZEPAM",3392,57,106.19
"FFSU","NY",93,3060,56,"93306056",2018,1,"RASAGILINE",,,
"FFSU","NY",93,7601,57,"93760157",2018,1,"TEMOZOLOMI",,,
"MCOU","NY",43547,275,9,"43547027509",2018,1,"DONEPEZIL",41146,1359,7549.11
"FFSU","NY",55111,231,5,"55111023105",2018,1,"PRAVASTATI",1380,38,393.64
"FFSU","NY",65862,594,1,"65862059401",2018,1,"DIVALPROEX",18357,265,9657.26
"MCOU","NY",37,7590,12,"37759012",2018,1,"AEROSPAN (",6238.9,699,141060.12
"MCOU","NY",42543,1,10,"42543000110",2018,1,"METOPROLOL",34289,605,1069.6
"MCOU","NY",224,1847,80,"224184780",2018,1,"KONSYL PSY",,,
"MCOU","NY",60432,621,16,"60432062116",2018,1,"VALPROIC A",282682,590,17524
"MCOU","NY",603,2949,21,"603294921",2018,1,"CLONAZEPAM",3415,53,116.38
"FFSU","NY",66993,598,2,"66993059802",2018,1,"MIXED AMPH",1543,50,3569.03
"FFSU","NY",93,7267,10,"93726710",2018,1,"METFORMIN",34085,369,2662.17
"MCOU","NY",527,1695,5,"527169505",2018,1,"BUT / APAP",119068,2013,61471.96
"FFSU","NY",904,5199,66,"904519966",2018,1,"NATURAL FI",30544,55,648.77
"MCOU","NY",37205,165,26,"37205016526",2018,1,"LICE KILLI",10508,81,342.64
"MCOU","NY",16714,392,1,"16714039201",2018,1,"CEFDINIR 1",57362,769,20657.13
"FFSU","NY",781,6077,46,"781607746",2018,1,"CEFDINIR P",,,
"FFSU","NY",42858,701,1,"42858070101",2018,1,"THEOPHYLLI",1449,52,1435.29
"MCOU","NY",63868,104,46,"63868010446",2018,1,"TOLNAFTATE",,,
"MCOU","NY",955,1054,90,"955105490",2018,1,"SEVELAMER",,,
"MCOU","NY",51079,205,19,"51079020519",2018,1,"ALLOPURINO",,,
"FFSU","NY",409,1316,32,"409131632",2018,1,"HEPARIN SO",,,
"MCOU","NY",50742,101,10,"50742010110",2018,1,"ATENOLOL T",585,17,22.93
"FFSU","NY",43547,281,10,"43547028110",2018,1,"ESCITALOPR",,,
"FFSU","NY",603,2437,21,"603243721",2018,1,"BENZTROPIN",22373,434,4199.82
"MCOU","NY",29033,2,1,"29033000201",2018,1,"THEOPHLLIN",,,
"MCOU","NY",68001,134,0,"68001013400",2018,1,"AMLODIPINE",4500,146,1806.83
"FFSU","NY",832,302,0,"832030200",2018,1,"CHLORPROMA",37213,543,245229.05
"FFSU","NY",228,2348,10,"228234810",2018,1,"PROPYLTHIO",,,
"FFSU","NY",58657,509,16,"58657050916",2018,1,"GUAIFENESI",48149,188,1399.53
"MCOU","NY",78,489,15,"78048915",2018,1,"EXFORGE FC",,,
"MCOU","NY",67877,429,5,"67877042905",2018,1,"GABAPENTIN",3819.13,83,1053.32
"FFSU","NY",54,4146,22,"54414622",2018,1,"CLOTRIMAZO",2555,43,1596.91
"FFSU","NY",68001,115,6,"68001011506",2018,1,"LEVETIRACE",9043,157,3104.75
"MCOU","NY",50742,105,1,"50742010501",2018,1,"FUROSEMIDE",,,
"MCOU","NY",93,4148,64,"93414864",2018,1,"LEVAL HCL",27146.13,232,24701.13
"FFSU","NY",51672,1303,2,"51672130302",2018,1,"ECONAZOLE",,,
"FFSU","NY",378,781,91,"378078191",2018,1,"FEXOFENADI",4875,96,2717.38
"MCOU","NY",33342,23,32,"33342002332",2018,1,"LEVOFLOXAC",1025,140,738.21
"FFSU","NY",31722,279,5,"31722027905",2018,1,"TOPIRAMATE",,,
"FFSU","NY",57664,379,88,"57664037988",2018,1,"DEXMETHYLP",,,
"MCOU","NY",60258,1,16,"60258000116",2018,1,"CYTRA-2 SO",,,
"MCOU","NY",65862,193,1,"65862019301",2018,1,"FLUOXETINE",82937,2059,3872.95
"FFSU","NY",168,264,60,"168026460",2018,1,"ALCLOMETAS",,,
"MCOU","NY",10631,116,31,"10631011631",2018,1,"ABSORICA C",,,
"MCOU","NY",16729,49,54,"16729004954",2018,1,"TEMOZOLOMI",,,
"MCOU","NY",69315,130,1,"69315013001",2018,1,"HYDROCHLOR",,,
"FFSU","NY",63824,285,64,"63824028564",2018,1,"MUCINEX CH",,,
"FFSU","NY",378,1165,5,"378116505",2018,1,"BUSPIRONE",4303,63,520.85
"MCOU","NY",45802,40,64,"45802004064",2018,1,"SELENIUM S",151760.73,1231,8377.52
"MCOU","NY",74,3346,3,"74334603",2018,1,"LUPRON DEP",95.504,129,446466.28
"MCOU","NY",13551,250,1,"13551025001",2018,1,"CEFACLOR O",2100,13,1921.58
"MCOU","NY",63304,615,1,"63304061501",2018,1,"DOXYCYCLIN",,,
"MCOU","NY",713,197,57,"713019757",2018,1,"MICONAZOLE",504,72,278.03
"FFSU","NY",68308,108,1,"68308010801",2018,1,"OXYCODONE",1048,25,193.39
"MCOU","NY",59762,4960,1,"59762496001",2018,1,"SERTRALINE",22528,755,1694.28
"MCOU","NY",591,2168,10,"591216810",2018,1,"VALSARTAN",1368,46,790.53
"MCOU","NY",378,7185,5,"378718505",2018,1,"METFORMIN",79909,1221,2433.57
"MCOU","NY",409,1891,11,"409189111",2018,1,"MORPHINE S",,,
"MCOU","NY",64980,438,10,"64980043810",2018,1,"ATENOLOL T",3960,84,319.47
"MCOU","NY",603,2110,33,"603211033",2018,1,"AMLODIPINE",43654,1479,2576.72
"FFSU","NY",45945,157,2,"45945015702",2018,1,"GABLOFEN 2",1175,40,43272.87
"FFSU","NY",904,6478,61,"904647861",2018,1,"DONEPEZIL",,,
"FFSU","NY",49884,335,11,"49884033511",2018,1,"FLUOXETINE",659,13,468.35
"MCOU","NY",23,9156,60,"23915660",2018,1,"TAZORAC CR",,,
"MCOU","NY",904,6454,61,"904645461",2018,1,"DULOXETINE",,,
"FFSU","NY",67457,423,0,"67457042300",2018,1,"DEXAMETHAS",,,
"MCOU","NY",115,1327,13,"115132713",2018,1,"DOXYCYCLIN",,,
"FFSU","NY",61314,245,1,"61314024501",2018,1,"BETAXOLOL",,,
"FFSU","NY",69543,122,10,"69543012210",2018,1,"ACARBOSE 1",2850,30,815
"FFSU","NY",17478,538,2,"17478053802",2018,1,"ORPHENADRI",,,
"FFSU","NY",65862,83,1,"65862008301",2018,1,"CEFADROXIL",,,
"FFSU","NY",62756,15,40,"62756001540",2018,1,"TESTOSTERO",23.2,14,296.1
"FFSU","NY",33342,72,7,"33342007207",2018,1,"OLANZAPINE",5096,160,2291.18
"FFSU","NY",71,1016,41,"71101641",2018,1,"LYRICA (PR",,,
"FFSU","NY",76282,341,1,"76282034101",2018,1,"NAPROXEN T",,,
"FFSU","NY",59011,460,10,"59011046010",2018,1,"OXYCONTIN",2818,40,42713.93
"MCOU","NY",51079,917,20,"51079091720",2018,1,"VERAPAMIL",,,
"MCOU","NY",574,9850,10,"574985010",2018,1,"ENTOCORT E",,,
"MCOU","NY",55111,467,5,"55111046705",2018,1,"METOPROLOL",308893,9413,90419.74
"MCOU","NY",41616,758,83,"41616075883",2018,1,"VENLAFAXIN",,,
"FFSU","NY",24979,4,6,"24979000406",2018,1,"DONEPEZIL",,,
"MCOU","NY",24208,317,10,"24208031710",2018,1,"SULF NA/PR",,,
"FFSU","NY",603,1378,59,"603137859",2018,1,"LACTULOSE",93368,77,1626.9
"FFSU","NY",23155,59,1,"23155005901",2018,1,"VERAPAMIL",1500,17,371.01
"MCOU","NY",78,457,5,"78045705",2018,1,"TRILEPTAL",7845,94,115907.09
"MCOU","NY",43547,276,9,"43547027609",2018,1,"DONEPEZIL",44802,1451,8025.3
"FFSU","NY",63868,151,30,"63868015130",2018,1,"LORATADINE",,,
"FFSU","NY",57664,503,89,"57664050389",2018,1,"TIZANIDINE",9816,137,1678.2
"MCOU","NY",378,1813,1,"378181301",2018,1,"LEVOTHYROX",8753,301,2983.96
"FFSU","NY",904,6083,61,"904608361",2018,1,"ZOLPIDEM 1",,,
"FFSU","NY",68382,423,6,"68382042306",2018,1,"RANITIDINE",38,19,220.11
"FFSU","NY",69452,148,20,"69452014820",2018,1,"PROGESTERO",,,
"MCOU","NY",378,403,5,"378040305",2018,1,"SPIRONOLAC",,,
"MCOU","NY",65580,304,3,"65580030403",2018,1,"VENLAFAXIN",,,
"MCOU","NY",68001,337,0,"68001033700",2018,1,"LISINOPRIL",600,20,93.17
"MCOU","NY",74,7069,19,"74706919",2018,1,"SYNTHROID",5337,156,5459.85
"MCOU","NY",781,6141,16,"781614116",2018,1,"LEVETIRACE",,,
"FFSU","NY",51991,651,16,"51991065116",2018,1,"LEVETIRACE",924958,2041,47633.01
"MCOU","NY",185,605,10,"185060510",2018,1,"LISINOPRIL",,,
"MCOU","NY",68180,211,3,"68180021103",2018,1,"LOSARTAN P",4717,145,465.23
"FFSU","NY",70377,8,12,"70377000812",2018,1,"ROSUVASTAT",930,19,267.2
"MCOU","NY",143,9878,25,"143987825",2018,1,"CEFOXITIN",,,
"FFSU","NY",10370,829,5,"10370082905",2018,1,"DILTIAZEM",3125,94,1470.63
"MCOU","NY",378,6232,1,"378623201",2018,1,"CITALOPRAM",86269,2685,7107.69
"FFSU","NY",50383,241,16,"50383024116",2018,1,"LEVETIRACE",404972,798,21229.24
"FFSU","NY",49884,138,1,"49884013801",2018,1,"OXYCODONE",,,
"MCOU","NY",42799,208,1,"42799020801",2018,1,"TINIDAZOLE",486,45,2058.48
"MCOU","NY",64406,933,1,"64406093301",2018,1,"ALPROLIX 2",142171,20,838502.62
"FFSU","NY",59762,2322,1,"59762232201",2018,1,"ELETRIPTAN",,,
"MCOU","NY",143,9649,30,"143964930",2018,1,"MONTELUKAS",7652,251,1864.53
"MCOU","NY",173,644,60,"173064460",2018,1,"LAMICTAL T",19987,264,329633.94
"MCOU","NY",713,429,50,"713042950",2018,1,"DOXYCYCLIN",1606,63,522.98
"MCOU","NY",60505,2520,1,"60505252001",2018,1,"CITALOPRAM",810,27,76.76
"MCOU","NY",16729,119,10,"16729011910",2018,1,"MONTELUKAS",98984,3255,24863.3
"MCOU","NY",781,2683,1,"781268301",2018,1,"DEXMETHYLP",27006,879,120760.75
"FFSU","NY",93,7477,1,"93747701",2018,1,"MYCOPHENOL",3070,29,915.47
"FFSU","NY",70165,5,30,"70165000530",2018,1,"ADZENYS XR",,,
"FFSU","NY",49348,818,44,"49348081844",2018,1,"LORATADINE",,,
"MCOU","NY",68462,359,1,"68462035901",2018,1,"NABUMETONE",21993,431,4011.06
"FFSU","NY",49348,1,10,"49348000110",2018,1,"ASPIRIN TA",,,
"FFSU","NY",50458,300,50,"50458030050",2018,1,"RISPERDAL",,,
"MCOU","NY",43547,358,50,"43547035850",2018,1,"METFORMIN",8310,143,512.95
"FFSU","NY",31722,883,90,"31722088390",2018,1,"ROSUVASTAT",4812,127,1603.04
"FFSU","NY",51862,446,30,"51862044630",2018,1,"TAMOXIFEN",2340,53,1258.04
"MCOU","NY",60505,582,4,"60505058204",2018,1,"MOXIFLOXAC",551,181,10155.69
"FFSU","NY",60505,258,1,"60505025801",2018,1,"DESMOPRESS",,,
"MCOU","NY",55111,661,30,"55111066130",2018,1,"ROPINIROLE",,,
"MCOU","NY",69097,878,7,"69097087807",2018,1,"BUPROPION",4768,98,797.79
"MCOU","NY",904,6377,61,"904637761",2018,1,"OLANZAPINE",,,
"FFSU","NY",42806,159,1,"42806015901",2018,1,"HYDROXYZIN",,,
"MCOU","NY",76204,700,1,"76204070001",2018,1,"LEVALBUTER",,,
"FFSU","NY",536,1006,1,"536100601",2018,1,"ALLERCHLOR",,,
"MCOU","NY",178,330,3,"178033003",2018,1,"DR. SMITH'",,,
"MCOU","NY",57237,17,60,"57237001760",2018,1,"DULOXETINE",81852,2089,67058.84
"FFSU","NY",54,140,25,"54014025",2018,1,"ACARBOSE 2",,,
"FFSU","NY",68001,235,3,"68001023503",2018,1,"POTASSIUM",624,12,288.79
"MCOU","NY",49348,196,9,"49348019609",2018,1,"IBUPROFEN",,,
"FFSU","NY",55111,129,60,"55111012960",2018,1,"RANITIDINE",82661,1449,68560.07
"FFSU","NY",66302,110,1,"66302011001",2018,1,"REMODULIN",2240,52,1215615.41
"MCOU","NY",58914,301,80,"58914030180",2018,1,"RECTIV 0.4",2700,87,53333.07
"FFSU","NY",57664,797,83,"57664079783",2018,1,"OLMESTN/AM",,,
"MCOU","NY",16714,671,2,"16714067102",2018,1,"ONDANSETRO",33415.63,757,26531.65
"MCOU","NY",8,1041,5,"8104105",2018,1,"RAPAMUNE 1",,,
"FFSU","NY",76045,4,10,"76045000410",2018,1,"MORPHINE S",,,
"MCOU","NY",54,8528,25,"54852825",2018,1,"LITH CARB",2191,33,300.95
"MCOU","NY",45963,613,59,"45963061359",2018,1,"PACLITAXEL",1763.5,83,82623.87
"MCOU","NY",53746,511,10,"53746051110",2018,1,"SPIRONOLAC",32041,943,2373.29
"MCOU","NY",49884,486,11,"49884048611",2018,1,"LAMOTRIGIN",2580,46,15325.16
"FFSU","NY",603,3857,32,"603385732",2018,1,"HYDROCHLOR",,,
"MCOU","NY",70000,122,1,"70000012201",2018,1,"LDR NICOTI",,,
"MCOU","NY",44523,415,1,"44523041501",2018,1,"POTASSIUM",23218,311,29966.95
"MCOU","NY",16714,651,2,"16714065102",2018,1,"CIPROFLOXA",2617,220,341.32
"MCOU","NY",703,3019,12,"703301912",2018,1,"ADRUCIL (F",46.6,54,172465.97
"FFSU","NY",3,494,20,"3049420",2018,1,"KENALOG-10",2990.5,1338,5848.85
"MCOU","NY",378,228,5,"378022805",2018,1,"PIOGLITAZO",,,
"MCOU","NY",70839,312,30,"70839031230",2018,1,"TEKTURNA 3",,,
"MCOU","NY",904,6329,46,"904632946",2018,1,"LUBRICATIN",18422,452,3001.35
"FFSU","NY",49348,125,10,"49348012510",2018,1,"SM STOOL S",,,
"FFSU","NY",44946,1020,5,"44946102005",2018,1,"MVC FLUORI",,,
"FFSU","NY",16714,451,1,"16714045101",2018,1,"AMITRIPTYL",,,
"MCOU","NY",591,5215,5,"591521505",2018,1,"METRONIDAZ",57676,3643,19872.88
"MCOU","NY",378,2268,1,"378226801",2018,1,"TERAZOSIN",6141,185,594.56
"MCOU","NY",603,3740,21,"603374021",2018,1,"FUROSEMIDE",2145,75,47.8
"FFSU","NY",259,1102,45,"259110245",2018,1,"NAFTIN CRE",,,
"MCOU","NY",131,2477,35,"131247735",2018,1,"VIMPAT 50M",46644,589,392732.35
"FFSU","NY",61314,547,3,"61314054703",2018,1,"LATANOPROS",497.5,191,2991.86
"MCOU","NY",51079,385,1,"51079038501",2018,1,"CARBAMAZEP",,,
"FFSU","NY",57237,171,30,"57237017130",2018,1,"ROSUVASTAT",1510,43,486.96
"MCOU","NY",62542,301,17,"62542030117",2018,1,"HYDROCODON",,,
"FFSU","NY",55111,122,5,"55111012205",2018,1,"ATORVASTAT",24938,722,6182.3
"MCOU","NY",61314,144,5,"61314014405",2018,1,"BRIMONIDIN",27525,5217,517326.41
"FFSU","NY",378,3815,1,"378381501",2018,1,"CLOZAPINE",,,
"MCOU","NY",51862,494,60,"51862049460",2018,1,"FLUOCINONI",26733.25,423,34468.7
"FFSU","NY",10370,538,1,"10370053801",2018,1,"GUANFACINE",3860,129,2636.22
"MCOU","NY",591,5694,1,"591569401",2018,1,"MINOCYCLIN",16024,368,3702.65
"MCOU","NY",50458,601,28,"50458060128",2018,1,"RISPERIDON",,,
"MCOU","NY",603,5763,21,"603576321",2018,1,"SPIRONOLAC",4860,135,337.95
"FFSU","NY",13668,217,30,"13668021730",2018,1,"ARIPIPRAZO",8815,276,20667.71
"FFSU","NY",16714,713,1,"16714071301",2018,1,"TAMSULOSIN",1871,48,508.41
"FFSU","NY",51991,836,75,"51991083675",2018,1,"EPINASTINE",,,
"MCOU","NY",68001,314,0,"68001031400",2018,1,"LOVASTATIN",,,
"MCOU","NY",59746,285,32,"59746028532",2018,1,"CETIRIZINE",345,13,820.64
"MCOU","NY",603,4990,28,"603499028",2018,1,"OXYCODONE",6616,120,723.99
"MCOU","NY",52544,940,28,"52544094028",2018,1,"AZURETTE 0",,,
"MCOU","NY",63824,17,64,"63824001764",2018,1,"CHILDRENS",,,
"FFSU","NY",65162,253,18,"65162025318",2018,1,"RANITIDINE",,,
"MCOU","NY",23,798,1,"23079801",2018,1,"REFRESH TE",2805,145,1033.49
"FFSU","NY",60505,751,4,"60505075104",2018,1,"CEFTRIAXON",,,
"MCOU","NY",51079,935,20,"51079093520",2018,1,"TRIAMTEREN",,,
"MCOU","NY",93,5141,1,"93514101",2018,1,"ALENDRONAT",308,12,59.88
"FFSU","NY",50419,423,1,"50419042301",2018,1,"MIRENA",346,346,257760.78
"FFSU","NY",69097,228,43,"69097022843",2018,1,"DOXYCYCLIN",,,
"MCOU","NY",62332,28,90,"62332002890",2018,1,"LOSARTAN T",,,
"MCOU","NY",406,8380,1,"406838001",2018,1,"MORPHINE S",19011,284,21083.78
"MCOU","NY",59676,302,1,"59676030201",2018,1,"PROCRIT (E",198.2,26,11196.97
"MCOU","NY",378,135,1,"378013501",2018,1,"DILTIAZEM",3063,55,721.47
"FFSU","NY",13811,582,30,"13811058230",2018,1,"ZATEAN PLU",,,
"FFSU","NY",62756,259,2,"62756025902",2018,1,"ZONISAMIDE",8943,109,1803.78
"FFSU","NY",52565,8,55,"52565000855",2018,1,"LIDOCAINE",4750,95,4060.88
"MCOU","NY",54,542,18,"54054218",2018,1,"TELMISARTA",,,
"FFSU","NY",10702,6,10,"10702000610",2018,1,"CYCLOBENZA",16259,365,2647.6
"FFSU","NY",24979,9,1,"24979000901",2018,1,"NIFEDIPINE",9086,260,6490.14
"MCOU","NY",63323,542,1,"63323054201",2018,1,"HEPARIN SO",250.064,18,2754.37
"FFSU","NY",781,6156,46,"781615646",2018,1,"AMOXICILLI",2400,18,143.94
"MCOU","NY",603,1378,59,"603137859",2018,1,"LACTULOSE",116023.5,133,1512.7
"MCOU","NY",13668,19,90,"13668001990",2018,1,"VENLAFAXIN",38398,1036,6504.92
"FFSU","NY",69097,128,5,"69097012805",2018,1,"AMLODIPINE",7634.6,266,1726.81
"MCOU","NY",17478,173,24,"17478017324",2018,1,"XOPENEX",,,
"MCOU","NY",93,311,1,"93031101",2018,1,"LOPERAMIDE",108233,2125,26591.88
"MCOU","NY",378,1425,93,"378142593",2018,1,"OLMESARTAN",2370,80,2189.92
"MCOU","NY",904,12,80,"904001280",2018,1,"CHLORPHENI",1011,28,12.65
"MCOU","NY",472,371,15,"472037115",2018,1,"BETAMETHAS",3507.2,128,2600.77
"FFSU","NY",68180,129,9,"68180012909",2018,1,"FENOFIBRIC",,,
"FFSU","NY",59762,3110,1,"59762311001",2018,1,"AZITHROMYC",4117.5,152,4051.83
"FFSU","NY",68382,96,1,"68382009601",2018,1,"HYDROXYCHL",4458,68,2868
"MCOU","NY",51079,456,20,"51079045620",2018,1,"SIMVASTATI",950,35,30.31
"MCOU","NY",61748,25,1,"61748002501",2018,1,"ETHOSUXIMI",28305,288,30688.46
"FFSU","NY",115,1317,1,"115131701",2018,1,"OXYMORPHON",,,
"MCOU","NY",65162,702,94,"65162070294",2018,1,"FLUOCINOLO",1880,94,10648.21
"FFSU","NY",67405,671,50,"67405067150",2018,1,"HYDROXYZIN",1502,27,244.93
"MCOU","NY",68001,283,27,"68001028327",2018,1,"CISPLATIN",,,
"MCOU","NY",59762,3742,8,"59762374208",2018,1,"MEDROXYPRO",195,17,40.55
"MCOU","NY",65862,6,5,"65862000605",2018,1,"CITALOPRAM",81944,2609,7024.25
"FFSU","NY",68382,203,16,"68382020316",2018,1,"NIACIN ER",,,
"MCOU","NY",51079,103,63,"51079010363",2018,1,"SPIRONOLAC",,,
"MCOU","NY",45802,846,1,"45802084601",2018,1,"ADAPALENE",,,
"MCOU","NY",555,302,2,"555030202",2018,1,"HYDROXYZIN",186044,3225,15476.32
"MCOU","NY",62011,15,2,"62011001502",2018,1,"HEALTH MAR",4610,82,72.16
"FFSU","NY",591,405,1,"591040501",2018,1,"LISINOPRIL",,,
"MCOU","NY",65,272,25,"65027225",2018,1,"PATADAY",57.5,23,3830.19
"MCOU","NY",47335,669,81,"47335066981",2018,1,"DILTIAZEM",5599,176,1866.9
"MCOU","NY",54,143,87,"54014387",2018,1,"GRANISETRO",,,
"MCOU","NY",51079,802,20,"51079080220",2018,1,"METOPROLOL",,,
"FFSU","NY",45802,441,2,"45802044102",2018,1,"FLUTICASON",,,
"FFSU","NY",6,575,62,"6057562",2018,1,"JANUMET 50",2632,55,18356.92
"MCOU","NY",68462,297,35,"68462029735",2018,1,"CICLOPIROX",17400.72,413,15935.32
"FFSU","NY",16714,405,4,"16714040504",2018,1,"LARIN FE 1",24164,729,14130.75
"MCOU","NY",143,9985,1,"143998501",2018,1,"CEFACLOR C",,,
"MCOU","NY",51079,723,20,"51079072320",2018,1,"OXYBUTYNIN",,,
"FFSU","NY",62175,136,43,"62175013643",2018,1,"OMEPRAZOLE",13399,384,3414.93
"FFSU","NY",185,620,1,"185062001",2018,1,"LISINOPRIL",885,32,156.13
"MCOU","NY",68462,299,17,"68462029917",2018,1,"ALCLOMETAS",2430,99,3092.38
"FFSU","NY",47335,891,21,"47335089121",2018,1,"TEMOZOLOMI",,,
"MCOU","NY",33342,21,8,"33342002108",2018,1,"LEVOFLOXAC",440,46,169.18
"FFSU","NY",55111,684,5,"55111068405",2018,1,"IBUPROFEN",32710,640,4921.81
"MCOU","NY",904,6256,20,"904625620",2018,1,"LOPERAMIDE",4910,38,159.95
"MCOU","NY",64896,661,1,"64896066101",2018,1,"RYTARY, 23",4140,16,10761.08
"FFSU","NY",113,906,26,"113090626",2018,1,"CHILDREN'S",3015,14,102.35
"MCOU","NY",955,1050,27,"955105027",2018,1,"SEVELAMER",10977,61,23340.3
"FFSU","NY",51862,454,4,"51862045404",2018,1,"CLONIDINE",,,
"FFSU","NY",60505,183,1,"60505018301",2018,1,"CARBAMAZEP",14419,128,7832.92
"MCOU","NY",55111,302,30,"55111030230",2018,1,"DONEPEZIL",,,
"MCOU","NY",781,7287,50,"781728750",2018,1,"CLINDAMY/B",297.7,297,64186.38
"MCOU","NY",44946,1009,9,"44946100909",2018,1,"LUDENT FLU",13652,447,403.43
"FFSU","NY",49884,825,10,"49884082510",2018,1,"METOPROLOL",16540,450,5785.65
"MCOU","NY",69315,116,1,"69315011601",2018,1,"FUROSEMIDE",22451,605,645.02
"MCOU","NY",51862,84,51,"51862008451",2018,1,"TEMOZOLOMI",,,
"MCOU","NY",378,5005,77,"378500577",2018,1,"ALFUZOSIN",930,31,213.27
"FFSU","NY",591,409,5,"591040905",2018,1,"LISINOPRIL",1599,51,357.09
"MCOU","NY",173,681,1,"173068101",2018,1,"RELENZA DI",300,15,848.49
"MCOU","NY",338,5197,41,"338519741",2018,1,"FAMOTIDINE",82,72,280408.28
"MCOU","NY",16714,292,1,"16714029201",2018,1,"AMOXICILLI",,,
"MCOU","NY",186,1092,5,"186109205",2018,1,"TOPROL-XL",,,
"MCOU","NY",16729,142,16,"16729014216",2018,1,"CLOZAPINE",5579,58,4130.08
"MCOU","NY",93,7267,1,"93726701",2018,1,"METFORMIN",41118,744,1366.8
"MCOU","NY",555,955,2,"555095502",2018,1,"DEXTROAMPH",,,
"MCOU","NY",60505,97,4,"60505009704",2018,1,"PAROXETINE",2340,77,214.44
"FFSU","NY",65,260,5,"65026005",2018,1,"TRAVATAN Z",165,33,11161.8
"FFSU","NY",378,3110,1,"378311001",2018,1,"TEMAZEPAM",,,
"MCOU","NY",904,7927,60,"904792760",2018,1,"BISACODYL",92314,4000,2106.35
"MCOU","NY",703,5657,91,"703565791",2018,1,"TOPOSAR IN",,,
"FFSU","NY",68462,260,1,"68462026001",2018,1,"VERAPAMIL",1290,30,304.95
"MCOU","NY",68462,229,1,"68462022901",2018,1,"LAMOTRIGIN",14832,116,2973.17
"MCOU","NY",68001,139,6,"68001013906",2018,1,"ZIPRASIDON",5176,107,8851.51
"MCOU","NY",378,4003,5,"378400305",2018,1,"ALPRAZOLAM",213566,3718,10659.53
"MCOU","NY",51672,1270,7,"51672127007",2018,1,"DESOXIMETA",,,
"FFSU","NY",78,441,5,"78044105",2018,1,"RITALIN HC",,,
"FFSU","NY",67108,3565,9,"67108356509",2018,1,"MESNEX",,,
"MCOU","NY",27241,17,9,"27241001709",2018,1,"MONTELUKAS",15267,493,5632.68
"MCOU","NY",69387,106,1,"69387010601",2018,1,"ERGOCALCIF",2704,642,667.66
"MCOU","NY",51862,494,30,"51862049430",2018,1,"FLUOCINONI",2460,68,2809.07
"MCOU","NY",29300,169,3,"29300016903",2018,1,"TIZANIDINE",3475,57,907.82
"MCOU","NY",42998,504,3,"42998050403",2018,1,"EMFLAZA (D",,,
"MCOU","NY",60505,83,2,"60505008302",2018,1,"PAROXETINE",20139,642,2010.27
"MCOU","NY",68382,701,1,"68382070101",2018,1,"POTTASSIUM",1053,28,467.4
"MCOU","NY",16714,401,2,"16714040102",2018,1,"CEFUROXIME",2909,149,4401.38
"MCOU","NY",68462,231,1,"68462023101",2018,1,"OMEPRAZOLE",2251,71,117.44
"FFSU","NY",55111,281,30,"55111028130",2018,1,"LEVOFLOXAC",1189,183,1355.94
"MCOU","NY",51079,722,20,"51079072220",2018,1,"OXYBUTYNIN",,,
"FFSU","NY",43547,344,50,"43547034450",2018,1,"RISPERIDON",3970,87,825.41
"FFSU","NY",93,752,1,"93075201",2018,1,"ATENOLOL T",2370,62,605.98
"MCOU","NY",16714,444,2,"16714044402",2018,1,"ENALAPRIL",6029,175,2004.29
"MCOU","NY",23155,247,9,"23155024709",2018,1,"VENLAFAXIN",,,
"MCOU","NY",904,5860,61,"904586061",2018,1,"ALPRAZOLAM",,,
"FFSU","NY",781,5218,1,"781521801",2018,1,"DESIPRAMIN",,,
"MCOU","NY",68382,116,14,"68382011614",2018,1,"RISPERIDON",50276,1271,7435.45
"FFSU","NY",59762,180,2,"59762018002",2018,1,"VENLAFAXIN",1262,35,404.11
"FFSU","NY",591,5642,1,"591564201",2018,1,"MINOXIDIL",,,
